SMILES,nN.1,nBr,ATS3m,ATS5m,ATS4e,AATSm,AATS1m,AATS2m,AATS3m,AATSv,AATS1v,AATS3v,AATS3e,AATS6e,AATSp,AATS2p,AATS3i,AATS6i,AATS4s,AATS6s,ATSC8c,ATSCm,ATSC4m,ATSC7m,ATSC2v,ATSC5e,ATSC2p,ATSC4p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC4s,ATSC6s,AATSCc,AATSC4c,AATSC5c,AATSCm,AATSCv,AATSC6v,AATSCp,AATSC1p,AATSC2p,AATSC4p,AATSC1s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,MATS4c,MATS2v,MATS4e,MATS6e,MATS2p,MATS1i,MATS2i,MATS6s,GATS8m,GATS2v,GATS2p,GATS7p,GATS4s,SM1_DzZ,BCUTw-1h,BCUTp-1h,bpol,SpMax1_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin4_Bhm,SpMin1_Bhv,SpMax2_Bhi,SpMin1_Bhs,C1SP2,SCH-5,VCH-6,VP-7,Mse,Mpe,Mp,VR3_Dt,nHBint2,nHsOH,nsssN,SHBd,SHBint4,SHBint5,SaasC,minHssNH,minHCsats,minsCH3,minssCH2,maxsssCH,maxssssC,ETA_Epsilon_5,ETA_BetaP_ns_d,IC1,MIC1,MIC4,ZMIC3,ZMIC4,khs.sssN,khs.aasN,MDEC-13,RotBFrac,GGI3,JGI8,MWC4,AMW,WTPT-5,Flammability
C=C(Cl)Cl,,,142.9344,,,467.3275617,24.116394,355.58544,35.7336,319.5238682,315.39639,125.1611141,9.72,,2.66197968,2.45883587,176.3395774,,,,,1237.82729,,,113.613835,,1.14355522,,-1.818427977,-2.528679445,,,,,-1.5393538,,,0.162984,,,26.34549,57.395487,,0.395146634,-0.545625,0.18459254,,-0.37878,0.119764941,,,,,0.331973851,,,0.465799877,-0.37286367,-0.43215918,,,0.556688458,0.445166769,,,1.294117647,34.971549,7.83886645,3.26414,4.31874366,0.115513963,1.41268522,2.368925,1.466585598,2.658164,1.537617574,2,,,,1.69798495,1.33986928,0.91555489,5.965649139,,,,,,,,,,,,,,1.4285,,1.918295834,29.3477836,,19.19551,,,,1,,,,3.61917913,15.9922259,,1
CCCCCCCCCCCCCCCCCC(=O)O,,,347.83869,363.23287,12.55928,56.1655864,59.57623831,35.7651833,22.83446453,163.841819,216.418937,11.2825741,7.11831711,7.115381,1.25226296,1.246348512,165.38777,165.7675955,1.623737,1.6574747,6.40E-01,17.69444,13.87362531,9.457958597,-1298.458246,-0.2759918,-5.92651364,-0.29762393,-0.7492619,-31.8719317,-0.293748978,-0.317734,-0.384573,-0.31573466,-0.52111678,-0.578231293,-1.31547619,0.6592719,3.97E-01,2.28E-01,3.35838292,48.831241,0.6353568,0.21728835,-0.3141455,-0.5585522,-0.27,-0.9474851,-0.1684272,-0.415495,-0.713731,-0.144287,0.62314,-0.25862236,-0.1558319,-0.6445,-0.25736343,-0.11413753,-0.251936994,-0.994179,0.937243347,1.458946742,1.4933493,0.96486889,0.615821639,0.5,15.9982638,7.631983862,4.313452,3.56453914,3.34586843,1.95591275,1.721565477,1.8985687,3.79737345,1.893216,1,,,0.748548889,0.975756945,0.924229692,0.595258212,1.27481115,1,1,,0.696614534,,,,,0.274292,2.271429,0.345492118,,,0.75397,,1.55564484,13.6999411,18.75999659,53.83334874,51.5633474,,,0.58823529,0.84215263,0.25,0.4115226,5.693732139,5.76277328,,1
CC1=CC=C(C=C1)S(=O)(=O)OC,,,353.369894,1488.16131,38.447,134.5464187,147.588197,13.8211418,9.5223497,224.7691921,272.5236914,219.163643,7.881942872,7.51845948,1.686224593,1.6294562,147.382692,159.2357453,4.18131743,2.919312169,-0.1799666,1383.66891,-696.174515,-238.7629316,426.4343654,-0.733935312,3.846432466,-0.926258797,-5.9735229,16.74316883,1.863556,-13.73258254,12.814448,-8.1865461,-18.96859,-39.8966896,1.412875,0.13119364,-0.1769,-0.154882,62.8944136,52.26638457,-12.99556458,0.36174987,-0.7983286,0.13957634,-0.1977634,-0.8591225,0.298692344,-0.83169584,-0.57649251,0.495847955,-0.7689367,0.225986,-0.35135831,0.55385888,0.2886391,-0.1821374,0.36756113,0.167185837,0.91871191,0.79433326,0.64194522,0.22247259,1.688527832,1.375,31.9727159,1.72669176,19.3247,4.7245885,2.69376988,1.95334685,1.822532,2.13199278,3.59847814,2.41862,,,0.27777778,0.17322539,1.2391439,0.98573975,0.689546271,4.655942546,,,,,,,1.38789872,,,1.2138546,,,,0.91389,,2.9362628,3.8148674,34.72893788,23.23621752,24.1355629,,,1.37317896,0.166666667,0.75,,5.733341277,8.456139326,,1
CC1=CC=C(C=C1)S(=O)(=O)O,,,2949.189427,1129.22659,31.414398,148.97875,159.7148387,11.8773193,81.92192853,234.6967282,285.828153,25.2375429,7.8575667,8.183316,1.75888513,1.72455993,15.3442381,156.188726,4.224252762,4.959876543,0.1949257,1253.85425,-319.959523,-526.576611,65.6768424,-0.72446687,0.66197,-2.785617,-0.45947213,4.76574728,9.9479663,-1.16816242,8.35978912,3.17597616,-26.44981861,-17.519944,7.571617478,0.17719143,-0.383,-0.1288192,65.95186447,51.424933,-18.29594473,0.377598965,-0.49265266,0.2129958,-0.54697385,-1.39295716,-0.63868444,-0.448689459,-0.8866236,0.84129831,-0.21627588,0.41198718,-0.17969762,-0.138988639,0.5638517,-0.1417157,0.1195957,0.29421872,,0.8897434,0.86371663,0.146891768,1.637925,1.375,31.97282878,1.41231652,15.221656,4.71343771,2.619181914,1.95332738,0.892973357,2.916819,3.566572463,1.98458892,,,0.27777778,0.42965448,1.3264779,0.99793617,0.73761235,4.176537391,2,1,,0.634638133,,,1.612374,,,1.85755879,,,,0.8856,,3.531855,31.463938,35.2621486,23.786848,24.2517627,,,1,0.99991,0.75,,5.645446898,9.53653427,,1
CC1=CC=CC=C1N,1,,1473.236756,14.34672,232.85214,71.48173365,75.94556776,61.18687119,47.52376632,25.15819,25.748799,175.51655,7.344645161,6.718464,1.45493361,1.564434357,154.486856,184.917652,2.322916667,1,,539.7536875,-475.1692348,,54.89482889,0.83581453,0.94627345,-2.783447525,5.943427528,-2.48855419,7.891641,4.119833523,,,-3.352941176,-7.423681,1.57112649,0.9154327,-0.228485,0.127964,31.7521691,52.8584549,45.8341698,0.23317421,0.2949854,0.354716,-0.86982735,-0.197231834,0.17214223,-0.23125729,0.9554177,0.3142253,-0.24958828,0.3852211,-0.362984,0.45813184,0.153477,0.236446963,-0.62334577,0.52476573,,0.982355428,1.2682546,,1.686914324,0.142857143,14.99993,8.45893663,9.178863,3.79975835,2.2378732,1.96531499,0.927197918,1.949447114,3.13643562,1.893668615,,,0.27777778,0.163757,0.9799662,0.938638985,0.661892814,2.975597,,,,0.59444444,,,2.13888889,,,1.9953737,,,,0.66,0.625,2.7489447,19.2228591,23.93242382,15.416534,16.2688465,,,1.414213562,,0.375,,5.153291594,6.298441135,2.489139696,1
CC1=CC(=CC=C1)N,1,,133.28759,159.429312,227.465324,71.48173365,75.94556776,61.18687119,42.9995997,25.15819,25.748799,17.6592722,7.341654581,6.718464,1.45493361,1.564434357,154.4792565,184.917652,2.2833333,1,,539.7536875,-9.1124172,,54.89482889,-0.18392828,0.94627345,-0.8989372,5.943427528,-2.48855419,1.249534125,9.63633751,,,-3.46452288,2.55417686,3.315647828,0.9141375,0.77,-0.2792719,31.7521691,52.8584549,45.8341698,0.23317421,0.2949854,0.354716,-0.2891565,-0.23767782,-0.1528797,0.7981353,-0.38599257,0.3142253,0.8419994,0.3852211,0.79181845,0.45813184,0.153477,0.236446963,-0.62334577,0.52476573,,0.982355428,1.2682546,,0.719712182,0.142857143,14.99993,7.773391712,9.178863,3.796686113,2.9841236,1.965536147,0.85883892,1.94847215,3.19545131,1.8929273,,,0.27777778,,0.9799662,0.938638985,0.661892814,12.16144599,,,,0.52694444,,,2.5925926,,,2.24166667,,,,0.66,0.625,2.7489447,19.2228591,25.34418852,14.79458147,14.79458147,,,1.1547538,,0.5,,5.141663557,6.298441135,2.493824656,1
CC1=CC=C(C=C1)N,1,,133.28759,24.966285,227.372616,71.48173365,75.94556776,61.18687119,42.9995997,25.15819,25.748799,17.6592722,7.341654581,7.8143616,1.45493361,1.564434357,154.4792565,179.8336973,1.9375,3.2,,539.7536875,-152.14477,168.248388,54.89482889,0.117692913,0.94627345,-1.333526367,5.943427528,-2.48855419,0.7586638,2.4237476,4.9438228,,-3.46452288,-2.694348328,-4.5321337,0.9134166,-0.835,0.277796,31.7521691,52.8584549,-35.51636162,0.23317421,0.2949854,0.354716,-0.41672699,-0.23767782,-0.15492925,-0.84198385,0.244414541,-0.964267,-0.914643,0.3852211,-0.56723642,-1.5198883,0.153477,0.236446963,-0.62334577,-1.57845515,,0.982355428,1.2682546,,1.12717537,0.142857143,14.99993,7.637141858,9.178863,3.795728999,2.311816536,1.96567657,1.2159272,1.94816774,3.22345694,1.89166377,,,0.27777778,,0.9799662,0.938638985,0.661892814,2.521212369,,,,0.52685556,,,2.78518519,,,2.41111111,,,,0.66,0.625,2.7489447,19.2228591,22.5265911,16.75925238,17.74158784,,,1,,0.25,,5.129898715,6.298441135,2.495163216,1
C=C1CC(=O)O1,,,481.618414,32.253984,51.1434,19.356742,15.7712682,85.444943,4.13486783,225.1184139,263.7685677,139.7728878,8.572661333,,1.42245962,1.27218262,166.9777946,,4.4761948,,,386.2129944,193.326155,,-81.67153153,-0.431824,-0.869121,0.7286614,-3.316899676,-5.27736138,1.771294147,,,,-3.822222222,11.13666667,,0.2516872,0.847388,-0.1482766,38.62129944,45.452693,,0.22276428,-0.49899827,-0.628,0.149431,-0.382222222,-1.7687374,1.59952381,-5.878888889,,0.338723711,-0.128347994,0.24244584,,-0.27868227,-0.251383957,-0.285689312,,,1.283264,1.197443826,,0.33741128,0.5,15.99778367,6.72385173,7.246828,3.711413843,1.529872516,1.784712245,0.8392371,1.8327239,2.911863457,1.69461627,2,0.333333333,0.2833333,,1.43699927,1.1491961,0.65575882,1.716462982,,,,,,,,,,,0.416666667,,,0.95556,,2.92192895,27.58851,27.58851,15.14525486,15.14525486,,,1.1547538,,0.625,,4.94875989,8.42112937,,1
CC(=O)CC(=O)C,,,955.1972,169.4448,164.28736,82.759793,75.58865471,55.4131862,39.79987583,186.62412,229.8156816,142.499832,8.376533333,6.718464,1.25252749,1.165491393,164.359839,184.917652,4.681818182,1,,573.1575397,418.817281,,58.3726111,-0.96962347,-0.7197619,0.32331572,-2.437895846,-5.564754164,-3.565371113,5.4329922,,,-1.84567912,39.7345679,1.2777778,0.1531979,0.6846,-0.474739,38.215265,47.4877387,38.6814163,0.21375361,-0.325771,-0.29958651,0.13742344,-0.131834215,-2.176697531,1.86116723,-2.58246914,1.114197531,0.3969449,0.51217274,0.4433789,0.37474666,-0.1418677,-0.142852337,-0.1921716,0.28653883,,0.97823469,1.189924547,,0.286817461,0.5,15.99591715,6.7655988,1.661656,3.586857754,2.5315436,1.77533575,0.279463122,1.78195178,3.287277625,1.576135391,,,,,1.14178199,0.973333333,0.61313134,1.156641,,,,,,,,,,1.44166667,0.83333333,,,0.9195,,1.9689596,19.11441772,16.42497266,21.13971,19.45121476,,,2.394177,0.333333333,0.5,,4.6539635,6.67161966,,1
C=CCN,1,,263.128173,4.64256,71.13744,57.8273591,54.5539871,29.3763477,16.4455181,157.446445,191.5659616,84.6663811,7.9394225,,1.153544576,1.89252,172.469974,,2,,,339.7414767,-25.8424721,,-225.211369,0.37424661,-0.95221443,0.8441875,0.43198174,-4.81888688,1.221536166,,,,-4.326446281,-2.417355372,,0.14958921,-0.35179,0.635951,3.88558879,45.49888922,,0.19358894,-0.1196511,-0.6334896,0.844188,-0.432644628,0.17196281,-0.241735537,0.349173554,,-0.23517693,-0.329987597,-0.1752964,,-0.327243537,0.342953,-0.25328183,,,1.349856967,1.369974749,,1.24898297,0.142857143,14.99771,5.7668562,6.992449,3.354683666,0.917719468,1.726556719,0.3526881,1.746779,2.969534415,1.611135893,1,,,,0.979143217,0.93124777,0.58669332,0.853777642,,,,0.531597222,,,,,,,0.583333333,,,0.63333,,2.663532755,17.1422128,9.846765333,1.85985468,7.8592928,,,,0.333333333,,,3.295836866,5.1877722,2.3166172,1
CC(C(CO)N)N,2,,1414.64866,13.23576,338.452344,65.13733426,62.154741,44.837261,33.6682111,145.7942981,191.57428,112.8715934,7.593217714,6.718464,1.29166256,1.1393285,172.72618,184.917652,2.974747,1,,666.67137,-256.354516,,-158.9884368,-0.229873429,-0.836513478,-1.1988525,2.28398235,-11.97329229,4.114551981,0.771138998,,,-11.6542129,-4.11234226,2.41123423,0.2571798,-0.345121,-0.156679,35.8789546,4.32274782,22.397811,0.16294264,0.1579263,-0.2698436,-0.2266412,-0.647455627,0.184659382,-0.89138538,-0.189658356,0.48224685,-0.13419485,-0.12719222,-0.6398718,0.289436482,-0.1656621,0.116531254,-0.35471523,0.258127223,,1.38442442,1.552451846,,1.77764,0.535714286,15.99491666,7.62612245,11.798484,3.51745759,2.23492498,1.8143884,0.986562277,1.819626656,3.2656557,1.56961598,,,,,0.999156668,0.95199185,0.557312197,2.4266485,,1,,1.61666667,7.3618457,,,,0.32685556,1.764768519,-0.392593,,,0.66389,,2.58259911,19.69156,19.76215478,16.2139546,13.51548888,,,1.414213562,0.333333333,0.25,,4.691347882,5.478682263,4.742759287,1
COC1=CC=CC=C1N,1,,1881.12329,37.2895,23.73768,81.739772,85.63255,68.63896,62.741967,25.782535,246.9255256,185.9267497,7.721752,6.87168,1.49834452,1.442613524,156.677259,177.852733,2.844444444,1.222222222,,628.537849,-438.6434586,12.147233,131.653135,-0.229969778,0.6687395,-1.97349655,2.11271791,-0.416934,-0.278556418,5.1879319,2.19927442,,-3.6288642,-6.823453,5.149691358,0.15999982,-0.454655,-0.2294899,34.91876694,5.16618671,24.59646788,0.224985633,-0.1332263,0.23882253,-0.65678322,-0.2156357,0.152246228,-0.2274348,-0.24997362,0.28693964,-0.284156891,0.93724423,-0.29298588,0.261481191,0.1615126,0.8139451,-0.995,0.38546847,,0.88847616,0.92197523,,1.388552616,0.392857143,15.99491691,7.889197725,11.94863,3.894858,2.481373,1.926434283,1.2766739,1.9313144,3.188983492,1.847641395,,,0.27777778,0.29227746,0.99939357,0.96143798,0.6518965,3.79945842,,,,0.551944444,,,1.414351852,,,1.628737,,,,0.73333,0.11111,2.95764585,22.3587284,28.13212841,16.36942431,16.12832153,,,0.816496581,0.111111111,0.5,,5.28323729,6.83713416,2.51358982,1
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,,,4815.96597,2792.26639,413.17232,15.8234253,17.285238,98.4847681,87.5472185,275.4453389,319.2162447,25.8531954,7.65973339,7.515957429,1.828662968,2.12615928,146.576358,154.3321182,4.8769238,3.2389524,0.872358,733.3495973,-1.9236956,68.11687889,-18.875184,-0.426883444,-0.99263415,-1.88853922,1.946613,-5.713818389,3.53999176,-4.314814229,-2.913277396,5.817296897,-2.666666667,-14,-16.66666667,0.12568545,6.76E-01,0.1925232,3.55623322,47.76734263,-16.496871,0.232826192,0.12725685,-0.23633415,-0.3631862,-0.1256413,0.66666667,-0.26923769,-0.219512195,-0.59523895,0.537638,-0.9156788,-0.157624696,-0.23197323,-0.1156684,0.54943999,-0.1238855,-0.24356494,0.759397214,0.893227,0.9367281,1.242759583,1.558129371,0.5,16.62699,9.87123398,1.661656,4.5132279,3.1593912,2.61792991,1.18199248,2.66841993,3.734898189,2.14193156,,,0.7118556,0.446636,1.8861374,0.983333333,0.75644579,7.97465717,,,,,,,2.22962963,,,,,,,0.79583,,2.8496251,2.4562323,24.7415649,42.8317918,42.8317918,,,,,1.75,,6.28599895,8.668851229,,1
C1=CC=C(C=C1)C(Cl)(Cl)Cl,,,3425.49617,155.91666,195.53596,319.24445,156.5169425,263.4442166,126.867229,38.796666,328.2859412,236.6938641,7.67563474,9.72,2.417968,2.442735129,151.3788661,176.3395774,1.7873737,1.34567912,,2237.88128,-189.371532,,-92.3537113,-0.978845853,0.8118153,-1.221654332,2.44E-01,-4.533827923,3.9168386,2.1417723,,,0.15766469,-0.19728738,0.163975,0.1664385,0.836,0.43,149.19285,54.32828233,-67.4238626,0.333483917,1.33E-01,0.33825438,-0.592264,0.151974,-0.38674279,-0.82237,0.55585943,0.54656683,0.78353772,-0.7585834,-0.354678,-1.497682226,0.1143491,1.42E-01,-0.164411898,0.3133467,,0.89499378,0.632312685,,0.92934548,1.941176471,34.9715744,11.63912888,6.72635,4.267858236,2.951461161,1.937717433,0.3715236,1.92651987,3.21763281,1.9368423,,,0.327515,0.1918945,1.3441554,1.29153,0.86836926,3.637139221,,,,,,,1.616255144,,,,,,0.78365747,0.9571,,2.4194632,29.36236221,33.8918234,39.84231287,41.3756948,,,,0.1,0.6875,,5.59388337,12.92971221,,1
C1=CC=C(C=C1)C(F)(F)F,,,2239.88842,813.611211,212.349796,139.849893,116.9969166,126.773835,82.9558834,243.411271,29.6521241,194.8785118,7.996741,1.368,1.51174768,1.5486654,162.5269885,236.9229527,6.777777778,8,,674.4952865,-187.54418,,-232.2517761,-2.54714853,-0.533387,-1.2732731,-3.55E-01,52.44857781,-17.372551,4.62567769,,,-1.9328737,-53.48361111,-28.232474,0.19674286,0.12459,0.224,44.96635243,43.94188196,6.988697388,0.272976962,3.70E-01,-0.21,-0.417853,-0.72885825,0.5645617,-2.228483796,-4.93679784,-9.3418247,0.632942,-0.22226283,-0.36347843,-1.318874444,-0.768,-4.41E-01,0.46962725,-1.34461619,,1.6643262,0.98163479,,1.441818349,1,19.125172,7.364383353,9.7535,3.832238437,2.41369687,1.94681812,0.59636765,1.938169537,3.349763,1.837951688,,,0.327515,0.36369648,1.7263899,1.6645229,0.666465669,3.637139221,,,,,,,-0.61851852,,,,,,,1.3429,,2.4194632,21.94591516,26.47537328,28.697582,3.2343923,,,,0.1,0.6875,,5.59388337,9.735622321,,1
CCCCOC(=O)C1=CC=CC=C1,,,2636.1362,1728.52611,381.615836,78.26171219,81.645959,59.48214546,46.24742214,24.693665,249.9877834,15.298538,7.44485193,7.532351625,1.41443284,1.46257751,16.6161352,156.175153,3.224489796,2.848958333,-0.128666,936.5369934,-15.29357767,-35.7376497,-232.4625377,-0.995497229,-0.998525482,0.2242128,-3.2724387,-5.2749678,8.538834438,-4.918666189,-4.1227273,-7.6924916,-0.856995885,-9.515929,-9.743865264,0.11515375,0.184,-0.967,34.68655531,51.82498,-12.6335635,0.23644628,-0.18789876,-0.217776,0.413141,-0.3174588,0.134119879,-0.183777672,-0.4229815,-0.3449579,0.15936844,-0.9755387,-0.2644,-0.195694611,-0.91961744,-0.91573713,-0.8222535,-0.21212864,0.952287992,1.183436,1.128296221,1.9116587,1.824278868,0.5,15.9959218,8.56358,18.178898,3.812254461,2.7757797,1.9522146,1.14942975,1.937866964,3.6753658,1.81478994,1,,0.327515,0.12759143,0.99541425,0.95468496,0.6513351,5.977439851,,,,,,,0.62376538,,0.2944229,2.6582672,0.51882955,,,0.81795,,2.764198392,23.81754721,29.99954888,2.356575,19.47524492,,,0.365148372,0.384615385,0.5625,0.1917947,5.57215432,6.596273322,,1
CC1=C(C(=CC=C1)N)C,1,,1953.44147,228.178944,319.577616,68.742865,72.97764745,59.26451648,52.7957137,198.6685288,245.7853746,192.9524918,7.35298432,6.718464,1.4259798,1.523179111,151.26773,184.917652,2.348484848,1,,627.2197465,-743.9511871,,34.6357371,-0.371182,1.19527858,-5.621313514,5.817374654,3.22418818,11.559816,11.5141339,,,-3.444444444,-6.666666667,3.5,0.7695366,-0.1163911,-0.55,31.3698733,52.787433,42.2872344,0.23372221,0.241776,0.3622561,-0.127757125,-0.172222222,0.6756757,-0.151515152,-0.35714286,0.25,-0.151248353,0.174879779,-0.28296263,0.43815263,0.15544881,0.2183836,0.67715626,0.48387968,,0.8729579,0.91288335,,1.453323558,0.142857143,14.3787,8.679839599,11.365277,3.833759928,2.45897879,1.987941825,1.189755,1.97154182,3.19628112,1.93371966,,,0.2456261,0.3794515,0.977312454,0.934117647,0.652536617,5.439472642,,,,0.489444444,,,3.335648148,,,2.324747,,,,0.66364,0.5556,2.7795594,19.7925312,25.58693786,17.7176722,15.66124613,,,3.532775529,,0.6875,,5.3763828,6.54457468,2.491221,1
CC1=CC(=C(C=C1)N)C,1,,1832.375398,367.117485,317.113616,68.742865,72.97764745,59.26451648,49.52365941,198.6685288,245.7853746,186.8679671,7.352267459,7.4786824,1.4259798,1.523179111,151.583229,183.4223712,2.128787879,1.64758824,,627.2197465,-432.4463544,153.846979,34.6357371,0.894917,1.19527858,-2.53688352,5.817374654,3.22418818,-8.54471384,11.75873497,4.7363224,,-3.555555556,-6.833333333,-1.25,0.7688987,-0.168651,0.162654,31.3698733,52.787433,19.3599753,0.23372221,0.241776,0.3622561,-0.56928,-0.177777778,-0.26276276,-0.155333,0.78282828,-0.73529412,-0.219281291,0.174879779,-0.261663832,-0.1559741,0.15544881,0.2183836,0.67715626,-0.142314991,,0.8729579,0.91288335,,1.455645161,0.142857143,14.3787,8.365843469,11.365277,3.831888,2.34285825,1.98659883,1.22692891,1.96988456,3.26113799,1.923541594,,,0.2456261,0.13888889,0.977312454,0.934117647,0.652536617,3.9487987,,,,0.495555556,,,3.3355556,,,2.162374,,,,0.66364,0.5556,2.7795594,19.7925312,25.58693786,16.32451516,15.66124613,,,2.941682753,,0.5625,,5.351858133,6.54457468,2.49144828,1
CC1=CC(=C(C=C1)C)N,1,,1832.375398,34.1377,317.18268,68.742865,72.97764745,59.26451648,49.52365941,198.6685288,245.7853746,186.8679671,7.352267459,6.889536,1.4259798,1.523179111,151.583229,171.2911787,2.196969697,1.428571429,,627.2197465,-41.4843664,229.627469,34.6357371,-0.896583,1.19527858,-3.75516342,5.817374654,3.22418818,9.91334813,-1.41286714,7.144835,,-3.555555556,-4.333333333,0.5,0.7694173,-0.817,-0.541,31.3698733,52.787433,0.471261117,0.23372221,0.241776,0.3622561,-0.6989899,-0.177777778,-0.44294294,-0.98484848,-0.53333,0.35714286,-0.1617928,0.174879779,-0.179987424,0.122758912,0.15544881,0.2183836,0.67715626,0.69124424,,0.8729579,0.91288335,,1.355816227,0.142857143,14.9148,8.281558536,11.365277,3.82991752,2.4173142,1.9867554,1.15414925,1.969697699,3.27221977,1.92222453,,,0.2456261,0.13888889,0.977312454,0.934117647,0.652536617,3.9487987,,,,0.489444444,,,3.25855556,,,2.87374,,,,0.66364,0.5556,2.7795594,19.7925312,24.38693786,16.5567797,17.544299,,,2.83965796,,0.5625,,5.351858133,6.54457468,2.489663461,1
CC1=C(C=C(C=C1)N)C,1,,181.41341,365.11557,314.98128,68.742865,72.97764745,59.26451648,48.939216,198.6685288,245.7853746,188.8878612,7.3542811,7.19856,1.4259798,1.523179111,151.265243,183.119539,2.68181818,1.785714286,,627.2197465,-435.8158837,153.846979,34.6357371,0.515284,1.19527858,-4.22348658,5.817374654,3.22418818,4.626888271,9.39574959,4.7363224,,-3.555555556,-2.5,-2,0.7678286,-0.11,6.12E-01,31.3698733,52.787433,14.38145341,0.23372221,0.241776,0.3622561,-0.95978379,-0.177777778,-0.93843844,-0.56818182,0.23148148,-0.142857143,-0.14266997,0.174879779,-0.581798,-0.28325355,0.15544881,0.2183836,0.67715626,-0.276497696,,0.8729579,0.91288335,,0.9313617,0.142857143,14.3787,8.47667379,11.365277,3.833396,2.3739873,1.98824592,1.392155,1.97487637,3.2455784,1.928635979,,,0.2456261,0.2456261,0.977312454,0.934117647,0.652536617,3.9487987,,,,0.5685556,,,3.4277778,,,2.612374,,,,0.66364,0.5556,2.7795594,19.7925312,24.845935,17.7176722,17.7176722,,,3.14734519,,0.5625,,5.351858133,6.54457468,2.496356261,1
CC1=CC(=CC(=C1)N)C,1,,1689.34741,34.975152,311.819544,68.742865,72.97764745,59.26451648,45.6583786,198.6685288,245.7853746,182.833365,7.349761838,6.718464,1.4259798,1.523179111,151.1174499,184.917652,1.96969697,1,,627.2197465,161.744943,,34.6357371,-0.44181977,1.19527858,-0.2362396,5.817374654,3.22418818,-14.415182,22.89221345,,,-3.666666667,7.666666667,7.25,0.768418,0.17226,-0.457456,31.3698733,52.787433,42.2872344,0.23372221,0.241776,0.3622561,-0.5368884,-0.183333333,-0.24954955,0.174242424,-0.59259259,0.25,0.221522949,0.174879779,0.18733598,0.43815263,0.15544881,0.2183836,0.67715626,0.48387968,,0.8729579,0.91288335,,0.427174976,0.142857143,14.3787,8.939656,11.365277,3.8282655,2.19638622,1.98672594,0.99367776,1.96935327,3.2245232,1.922672592,,,0.2456261,,0.977312454,0.934117647,0.652536617,3.53845681,,,,0.5694444,,,3.3125,,,2.45,,,,0.66364,0.5556,2.7795594,19.7925312,21.6845935,19.3432169,2.5398573,,,2.884499141,,0.9375,,5.351858133,6.54457468,2.494571514,1
CCCN(CCC)CCC,1,,1812.386589,1398.467958,514.751364,48.933813,54.1515935,31.5288768,25.1723596,151.862943,197.12499,111.893483,7.152199167,6.8967537,1.1499229,1.111931995,168.3253645,17.9889728,1.51416667,1.373737,0.14345583,853.735279,-62.92789156,-1.52298337,-32.927395,-0.94898672,-1.39841144,1.71495396,-13.91667747,-8.15294921,-18.82572,-4.11832457,-4.579596929,11.35957666,-0.817117586,-0.343745,1.33298647,0.419458,-0.549,-4.19E-01,27.53983961,46.735993,-0.969988833,0.2577341,-0.42762353,-0.2452738,0.23818131,-0.27237253,0.5289629,-0.423,-0.22486,0.12756773,-0.1389574,-0.12553877,-0.242657186,0.4159773,-0.119598965,-0.388294652,-0.11774144,0.1899253,,1.22792689,1.211773796,0.791537949,0.87757613,0.142857143,14.37857,8.85288165,24.937347,3.554145769,2.68738632,1.883764963,1.334476665,1.8779299,3.44479866,1.766886451,,,,,0.96727244,0.913219481,0.58248542,14.9141358,,,1,,,,,,0.23125,2.248333333,1.279444444,,,0.74,,1.5186572,14.35945215,13.9963246,28.8951812,33.667524,1,,,0.666666667,0.375,,5.17279837,4.61833215,3.27139,1
C1=CC=C(C=C1)CC#N,1,,144.127,575.61211,186.439924,84.83884156,87.94379131,65.48521848,46.8342333,24.5647249,282.188694,18.656628,7.2956,7.647163333,1.664593146,1.71885333,154.5377484,18.316465,2.717948718,4.75,,499.6491649,62.6979891,-42.296681,-277.8772742,-0.15533,-1.251432642,-0.44415124,2.26E-01,-6.8286318,1.6121924,3.136752135,2.27255729,,2.569444444,5.121527778,-5.9375,0.825431,0.1288139,0.1574247,31.2287281,52.7694933,9.7472682,0.235439993,1.79E-01,-0.55736,-0.1693943,0.1659278,-0.19224537,0.196981838,-0.138888889,-0.848958333,0.156986146,-0.21636559,0.161318,-0.5524586,-0.212611737,9.10E-01,-0.1752779,-0.592727273,,1.128713519,1.14797856,0.37363887,0.581468531,0.142857143,14.4995756,8.21938643,8.312449,3.788985674,2.619181914,1.9792315,0.884537647,1.94427619,3.3991682,1.925892849,,,0.327515,0.424867,0.98566961,0.95196784,0.71585146,3.2852645,,,,,,,1.83333333,,,,0.514722222,,,0.74444,,2.423794941,19.69997343,27.512565,18.1845859,17.5,,,,0.111111111,0.1875,,5.153291594,7.316115577,2.43333434,1
